StartTime,Proto,SrcAddr,Sport,DstAddr,Dport,TotPkts,TotBytes,State,Label
15672,98958,192.168.0.24,60125,210.89.164.90,8899,238,17612,INT,Malicious
15672,117834,192.168.0.24,60126,210.89.164.90,8899,141,10434,INT,Malicious
15672,185204,192.168.0.13,60127,210.89.164.90,8899,832,61568,INT,Malicious
15672,246027,192.168.0.13,43238,210.89.164.90,8899,742,54908,INT,Malicious
15672,253278,192.168.0.13,60128,210.89.164.90,8899,779,57646,INT,Malicious
15672,552455,192.168.0.24,60129,104.118.134.215,https,630,647816,CLO,Malicious
15672,671201,192.168.0.13,6013,210.89.164.90,8899,976,72224,INT,Malicious
15672,849000,192.168.0.13,60131,210.89.164.90,8899,862,63788,INT,Malicious
15673,4457,192.168.0.13,0,210.89.164.90,8899,98,7252,INT,Malicious
15673,4550,192.168.0.13,60132,210.89.164.90,8899,797,58978,INT,Malicious
15673,137481,04:32:f4:45:17:b3,4095,88:36:6c:d7:1c:56,0,2,164,INT,Malicious
15673,238113,192.168.0.13,60133,210.89.164.90,8899,859,63566,INT,Malicious
15673,533240,192.168.0.19,60134,173.194.49.203,https,48,3056,CON,Malicious
15673,666203,192.168.0.13,60135,210.89.164.90,8899,849,62826,INT,Malicious
15673,666741,192.168.0.13,60092,210.89.164.90,8899,791,58534,INT,Malicious
15673,754765,192.168.0.13,60136,210.89.164.90,8899,809,59866,INT,Malicious
15673,875325,192.168.0.13,60137,210.89.164.90,8899,249,18426,REQ,Malicious
15674,137827,192.168.0.13,60138,210.89.164.90,8899,814,60236,INT,Malicious
15674,137852,192.168.0.13,60139,210.89.164.90,8899,872,64528,INT,Malicious
15674,502157,192.168.0.13,60112,210.89.164.90,8899,753,55722,INT,Malicious
15674,590039,192.168.0.13,6014,210.89.164.90,8899,698,51652,INT,Malicious
15674,799682,192.168.0.13,60141,210.89.164.90,8899,314,23236,REQ,Malicious
15674,904332,192.168.0.13,60142,210.89.164.90,8899,871,64454,INT,Malicious
15675,8580,192.168.0.13,60143,210.89.164.90,8899,826,61124,INT,Malicious
15675,11473,192.168.0.13,60144,210.89.164.90,8899,967,71558,INT,Malicious
15675,545750,192.168.0.13,0,210.89.164.90,8899,728,53872,INT,Malicious
15675,825510,192.168.0.13,60145,210.89.164.90,8899,915,67710,INT,Malicious
15675,946139,114.118.134.215,60146,192.168.0.24,0,2,3022,INT,Malicious
15676,102787,192.168.0.13,57857,210.89.164.90,8899,1009,74666,INT,Malicious
15676,123389,192.168.0.13,19,210.89.164.90,8899,733,54242,INT,Malicious
15676,282984,192.168.0.13,60147,239.255.255.250,19,8,1432,INT,Malicious
15676,284830,192.168.0.1,60148,192.168.0.13,57857,2,890,INT,Malicious
15676,351734,192.168.0.13,60116,210.89.164.90,8899,713,52762,INT,Malicious
15676,521762,192.168.0.13,60149,210.89.164.90,8899,977,72298,INT,Malicious
15676,734608,192.168.0.13,6015,210.89.164.90,8899,497,36778,REQ,Malicious
15676,736969,192.168.0.13,3398,210.89.164.90,8899,1008,74592,INT,Malicious
15676,739321,192.168.0.13,60151,210.89.164.90,8899,907,67118,INT,Malicious
15676,987683,192.168.0.19,51518,104.76.85.130,https,44,2720,CON,Malicious
15677,260738,192.168.0.13,43238,210.89.164.90,8899,748,55352,INT,Malicious
15677,452539,192.168.0.13,60152,52.74.168.35,882,4,224,CON,Malicious
15677,556053,192.168.0.24,60153,104.118.134.215,https,448,381844,CLO,Malicious
15677,652206,192.168.0.13,39547,210.89.164.90,8899,749,55426,INT,Malicious
15677,674794,192.168.0.13,60154,210.89.164.90,8899,791,58534,INT,Malicious
15677,781031,192.168.0.1,3456,239.255.255.250,19,64,30160,INT,Malicious
15677,863974,192.168.0.13,0,210.89.164.90,8899,823,60902,INT,Malicious
15677,981487,192.168.0.19,0,52.85.230.19,http,4,240,CON,Malicious
15677,998076,192.168.0.16,mdns,224.0.0.251,0,2,92,INT,Malicious
15678,557,192.168.0.16,mdns,224.0.0.251,0,2,92,INT,Malicious
15678,35590,192.168.0.16,0x008f,224.0.0.251,mdns,50,7148,REQ,Malicious
15678,35710,fe80::1c60:edf4:f*,60155,ff02::fb,mdns,50,8148,REQ,Malicious
15678,162291,fe80::1c60:edf4:f*,50417,ff02::16,0x0000,16,1440,MHR,Malicious
15678,280715,192.168.0.13,50418,210.89.164.90,8899,806,59644,INT,Malicious
15678,307937,192.168.0.13,50419,192.168.0.1,557,22,7082,FIN,Malicious
15678,344933,192.168.0.13,5042,192.168.0.1,557,18,3430,FIN,Malicious
15678,364486,192.168.0.13,50421,192.168.0.1,557,24,4728,FIN,Malicious
15678,383745,192.168.0.13,60156,192.168.0.1,557,20,3748,FIN,Malicious
15678,396825,192.168.0.13,64994,192.168.0.1,557,20,3488,FIN,Malicious
15678,401284,192.168.0.13,52033,210.89.164.90,8899,914,67636,INT,Malicious
15678,448987,192.168.0.16,4171,163.152.1.1,domain,4,1130,CON,Malicious
15678,449524,192.168.0.16,60157,17.242.28.77,5223,10,848,CON,Malicious
15678,459144,192.168.0.19,19,139.129.76.123,https,2,108,FIN,Malicious
15678,547205,192.168.0.13,6013,210.89.164.90,8899,702,51948,INT,Malicious
15678,553778,192.168.0.33,52048,239.255.255.250,19,32,6368,REQ,Malicious
15678,586051,192.168.0.13,4095,210.89.164.90,8899,627,46398,REQ,Malicious
15678,625068,192.168.0.16,60158,35.154.102.71,https,66,22946,RST,Malicious
15678,683870,192.168.0.19,56826,173.194.49.203,https,38,2444,CON,Malicious
15678,703504,192.168.0.13,56341,210.89.164.90,8899,732,54168,INT,Malicious
15678,946074,192.168.0.16,52547,163.152.1.1,domain,4,934,CON,Malicious
15679,15753,192.168.0.16,56342,52.85.231.143,https,86,18946,RST,Malicious
15679,212276,192.168.0.16,60159,163.152.1.1,domain,4,1286,CON,Malicious
15679,231184,192.168.0.16,6016,34.252.215.194,https,46,15294,RST,Malicious
15679,258514,192.168.0.13,60161,210.89.164.90,8899,674,49876,INT,Malicious
15679,279042,192.168.0.13,60162,210.89.164.90,8899,1039,76886,INT,Malicious
15679,388237,192.168.0.13,60163,210.89.164.90,8899,739,54686,INT,Malicious
15679,519322,192.168.0.13,60164,210.89.164.90,8899,581,42994,INT,Malicious
15679,759131,192.168.0.13,5326,210.89.164.90,8899,803,59422,INT,Malicious
15679,926081,192.168.0.13,52049,210.89.164.90,8899,330,24420,INT,Malicious
15680,109436,192.168.0.19,60165,130.198.91.101,https,12,902,CON,Malicious
15680,226157,192.168.0.16,60166,35.154.102.71,https,50,11492,RST,Malicious
15680,322950,192.168.0.13,60167,210.89.164.90,8899,848,62752,INT,Malicious
15680,542863,192.168.0.13,60168,210.89.164.90,8899,723,53502,INT,Malicious
15680,546141,192.168.0.13,0,210.89.164.90,8899,818,60532,INT,Malicious
15680,720728,192.168.0.13,mdns,210.89.164.90,8899,925,68450,INT,Malicious
15680,743010,192.168.0.24,56343,192.168.0.1,0,4,168,CON,Malicious
15680,846577,192.168.0.33,60169,192.168.0.16,mdns,2,570,REQ,Malicious
15680,956197,192.168.0.16,6017,52.85.231.143,https,86,58500,RST,Malicious
15681,25208,192.168.0.13,60171,210.89.164.90,8899,774,57276,INT,Malicious
15681,222951,192.168.0.13,60172,210.89.164.90,8899,801,59274,INT,Malicious
15681,305859,192.168.0.13,60173,210.89.164.90,8899,803,59422,INT,Malicious
15681,351475,192.168.0.13,6477,210.89.164.90,8899,853,63122,INT,Malicious
15681,752801,192.168.0.13,60146,210.89.164.90,8899,914,67636,INT,Malicious
15681,830755,192.168.0.33,60174,104.74.151.145,https,2,3028,CON,Malicious
15681,870745,192.168.0.13,3398,210.89.164.90,8899,193,14282,REQ,Malicious
15681,969461,192.168.0.13,60175,210.89.164.90,8899,643,47582,INT,Malicious
15682,36003,192.168.0.19,60176,104.76.85.130,https,42,2484,CON,Malicious
15682,75372,192.168.0.13,56339,210.89.164.90,8899,1172,86728,INT,Malicious
15682,285903,192.168.0.13,60177,210.89.164.90,8899,1001,74074,INT,Malicious
15682,305175,192.168.0.16,3833,104.74.152.109,https,14,996,RST,Malicious
15682,430933,192.168.0.13,43238,210.89.164.90,8899,1004,74296,INT,Malicious
15682,518898,192.168.0.19,60152,124.251.58.129,https,8,618,FIN,Malicious
15682,605783,192.168.0.24,60178,104.118.134.215,https,924,792266,CLO,Malicious
15682,861142,192.168.0.13,0x0008,210.89.164.90,8899,42,3108,REQ,Malicious
15682,861155,192.168.0.13,60179,210.89.164.90,8899,815,60310,INT,Malicious
15682,865406,192.168.0.13,6018,192.168.0.1,0x014d,4,392,ECO,Malicious
15682,881485,192.168.0.13,5265,210.89.164.90,8899,916,67784,INT,Malicious
15683,211694,192.168.0.13,3837,210.89.164.90,8899,854,63196,INT,Malicious
15683,359290,192.168.0.19,60181,203.205.146.45,http,2,108,CON,Malicious
15683,475822,192.168.0.19,60182,124.251.58.129,https,4,340,CON,Malicious
15683,497078,192.168.0.13,0,210.89.164.90,8899,666,49284,INT,Malicious
15683,556053,192.168.0.13,52033,210.89.164.90,8899,831,61494,INT,Malicious
15683,620162,192.168.0.1,60183,192.168.0.16,0,4,168,CON,Malicious
15683,630494,192.168.0.16,5339,17.242.28.77,5223,10,880,CON,Malicious
15683,710134,192.168.0.13,53476,210.89.164.90,8899,778,57572,INT,Malicious
15683,983148,192.168.0.19,5341,119.81.220.170,http,2,108,CON,Malicious
15684,79266,192.168.0.19,60184,163.152.11.6,domain,2,166,INT,Malicious
15684,92667,192.168.0.19,4095,213.227.184.133,http,6,606,CON,Malicious
15684,132640,192.168.0.13,60185,210.89.164.90,8899,907,67118,INT,Malicious
15684,193037,192.168.0.19,60186,173.194.49.203,https,46,2916,CON,Malicious
15684,331460,192.168.0.13,mdns,210.89.164.90,8899,779,57646,INT,Malicious
15684,420049,192.168.0.13,mdns,210.89.164.90,8899,626,46324,INT,Malicious
15684,749277,192.168.0.16,3456,224.0.0.251,mdns,10,1780,REQ,Malicious
15684,749398,fe80::1c60:edf4:f*,60187,ff02::fb,mdns,10,1980,REQ,Malicious
15684,829429,192.168.0.19,60188,52.85.230.19,http,2,132,CON,Malicious
15684,835527,192.168.0.13,60164,210.89.164.90,8899,676,50024,INT,Malicious
15684,920135,192.168.0.13,60189,210.89.164.90,8899,609,45066,INT,Malicious
15685,10952,192.168.0.13,6019,210.89.164.90,8899,289,21386,REQ,Malicious
15685,111611,192.168.0.13,60191,210.89.164.90,8899,598,44252,INT,Malicious
15685,406167,192.168.0.13,60192,210.89.164.90,8899,769,56906,INT,Malicious
15685,627300,192.168.0.13,60193,210.89.164.90,8899,902,66748,INT,Malicious
15685,627319,192.168.0.13,60194,210.89.164.90,8899,888,65712,INT,Malicious
15685,629699,192.168.0.13,60195,210.89.164.90,8899,853,63122,INT,Malicious
15685,805691,192.168.0.13,60196,210.89.164.90,8899,980,72520,INT,Malicious
15686,49695,192.168.0.13,60197,210.89.164.90,8899,685,50690,INT,Malicious
15686,363967,192.168.0.13,60198,210.89.164.90,8899,669,49506,INT,Malicious
15686,461447,192.168.0.13,60199,210.89.164.90,8899,153,11322,INT,Malicious
15686,697490,192.168.0.13,602,210.89.164.90,8899,1012,74888,INT,Malicious
15686,895462,192.168.0.13,3398,210.89.164.90,8899,661,48914,INT,Malicious
15686,899875,192.168.0.13,60201,210.89.164.90,8899,913,67562,INT,Malicious
15687,112081,192.168.0.19,43238,104.76.85.130,https,82,4812,CON,Malicious
15687,579732,192.168.0.13,60202,210.89.164.90,8899,816,60384,INT,Malicious
15687,587623,192.168.0.24,0,104.118.134.215,https,1160,1046714,CLO,Malicious
15687,795992,192.168.0.13,60203,210.89.164.90,8899,747,55278,INT,Malicious
15687,858666,192.168.0.24,60204,104.118.134.215,0,2,140,INT,Malicious
15687,877641,192.168.0.13,60178,210.89.164.90,8899,825,61050,INT,Malicious
15687,926824,192.168.0.13,60205,210.89.164.90,8899,717,53058,INT,Malicious
15688,390779,192.168.0.13,60206,210.89.164.90,8899,7,518,REQ,Malicious
15688,391788,192.168.0.13,19,210.89.164.90,8899,661,48914,INT,Malicious
15688,513577,192.168.0.13,60207,210.89.164.90,8899,776,57424,INT,Malicious
15688,557528,192.168.0.33,60208,239.255.255.250,19,16,3184,REQ,Malicious
15688,597625,192.168.0.13,60209,210.89.164.90,8899,657,48618,INT,Malicious
15688,739590,192.168.0.13,6021,210.89.164.90,8899,687,50838,INT,Malicious
15688,875082,192.168.0.13,60211,210.89.164.90,8899,388,28712,INT,Malicious
15689,121809,192.168.0.13,60212,210.89.164.90,8899,753,55722,INT,Malicious
15689,146858,192.168.0.13,60213,210.89.164.90,8899,890,65860,INT,Malicious
15689,184749,192.168.0.13,4095,210.89.164.90,8899,828,61272,INT,Malicious
15689,221617,192.168.0.13,60214,210.89.164.90,8899,621,45954,INT,Malicious
15689,349332,192.168.0.19,5267,173.194.49.203,https,22,1412,CON,Malicious
15689,590571,192.168.0.13,0,210.89.164.90,8899,834,61716,INT,Malicious
15689,630075,192.168.0.19,0,211.233.18.17,http,18,1164,CON,Malicious
15689,762574,192.168.0.1,0,224.0.0.1,0,8,368,INT,Malicious
15689,792142,192.168.0.13,60215,224.0.0.251,0,2,92,REQ,Malicious
15689,821654,192.168.0.13,60216,239.255.255.250,0,2,92,REQ,Malicious
15689,926797,192.168.0.13,0,210.89.164.90,8899,716,52984,INT,Malicious
15690,1787,192.168.0.13,60217,210.89.164.90,8899,779,57646,INT,Malicious
15690,9758,192.168.0.16,60218,224.0.0.251,0,2,92,INT,Malicious
15690,305244,192.168.0.13,60219,210.89.164.90,8899,470,34780,INT,Malicious
15690,440212,192.168.0.13,6022,210.89.164.90,8899,776,57424,INT,Malicious
15690,717057,192.168.0.13,mdns,210.89.164.90,8899,700,51800,INT,Malicious
15690,953029,192.168.0.13,mdns,210.89.164.90,8899,795,58830,INT,Malicious
15691,51174,192.168.0.16,60221,224.0.0.251,mdns,8,1616,REQ,Malicious
15691,51254,fe80::1c60:edf4:f*,60222,ff02::fb,mdns,8,1776,REQ,Malicious
15691,63488,192.168.0.13,60223,210.89.164.90,8899,188,13912,INT,Malicious
15691,238821,192.168.0.13,60224,210.89.164.90,8899,253,18722,INT,Malicious
15691,297405,192.168.0.13,60225,210.89.164.90,8899,1038,76812,INT,Malicious
15691,437990,192.168.0.13,60226,210.89.164.90,8899,35,2590,INT,Malicious
15691,765458,192.168.0.13,60227,210.89.164.90,8899,891,65934,INT,Malicious
15691,805420,192.168.0.13,60228,210.89.164.90,8899,789,58386,INT,Malicious
15691,902601,192.168.0.13,3398,210.89.164.90,8899,712,52688,INT,Malicious
15692,86794,192.168.0.13,3833,210.89.164.90,8899,174,12876,INT,Malicious
15692,116627,192.168.0.19,60197,104.76.85.130,https,62,3732,CON,Malicious
15692,118734,192.168.0.19,60229,124.251.58.129,https,2,170,FIN,Malicious
15692,406301,192.168.0.13,6023,210.89.164.90,8899,1,74,REQ,Malicious
15692,568230,192.168.0.13,60231,210.89.164.90,8899,219,16206,INT,Malicious
15692,569476,192.168.0.13,43238,210.89.164.90,8899,238,17612,INT,Malicious
15692,588352,192.168.0.13,0,210.89.164.90,8899,141,10434,INT,Malicious
15692,724559,192.168.0.24,5373,104.118.134.215,https,444,350358,CLO,Malicious
15692,922975,192.168.0.1,5377,192.168.0.24,0,2,84,RSP,Malicious
15693,221516,192.168.0.19,0,217.146.11.100,http,2,132,REQ,Malicious
15694,520054,192.168.0.19,64775,217.146.12.139,http,2,132,REQ,Malicious
15694,528406,192.168.0.1,4095,192.168.0.19,0,2,84,RSP,Malicious
15694,960396,192.168.0.33,56361,113.29.190.20,https,2,234,CON,Malicious
15695,368956,192.168.0.19,57186,173.194.49.203,https,30,1780,CON,Malicious
15695,673276,192.168.0.13,56344,13.228.233.32,6,4,408,CON,Malicious
15695,816236,192.168.0.16,52037,163.152.1.1,domain,4,540,CON,Malicious
15695,828644,192.168.0.16,56333,110.76.141.37,https,104,61204,RST,Malicious
15695,969646,192.168.0.16,56345,121.53.200.254,5242,26,3042,CON,Malicious
15695,984305,192.168.0.16,56346,121.53.203.203,https,34,3208,CON,Malicious
15696,42495,192.168.0.16,10348,110.76.141.37,https,94,51182,CON,Malicious
15696,293046,192.168.0.16,3456,110.76.141.37,https,50,18470,CON,Malicious
15696,836653,192.168.0.24,3398,104.118.134.215,https,2,3022,CON,Malicious
15697,177771,192.168.0.19,5388,52.85.230.19,http,4,280,CON,Malicious
15697,288126,192.168.0.19,43238,104.76.85.130,https,44,2608,CON,Malicious
15697,408397,192.168.0.19,0x0008,188.172.203.41,http,2,132,REQ,Malicious
15697,756672,192.168.0.24,19,104.118.134.215,https,782,824964,CLO,Malicious
15697,874701,192.168.0.13,5393,192.168.0.1,0x014d,4,392,ECO,Malicious
15698,560195,192.168.0.33,4095,239.255.255.250,19,20,3980,REQ,Malicious
15698,714620,192.168.0.19,4926,217.146.11.105,http,2,132,REQ,Malicious
15700,414884,192.168.0.19,0,173.194.49.203,https,30,1908,CON,Malicious
15700,435313,192.168.0.19,0,216.58.197.234,https,2,170,CON,Malicious
15700,915126,192.168.0.24,2773,192.168.0.1,0,4,168,CON,Malicious
15701,297601,88.55.138.25,0,104.118.134.215,0,2,140,INT,Malicious
15707,69750,192.168.0.24,3645,104.118.198.184,27937,1,70,RST,Malicious
15702,114141,88:36:6c:d7:1c:56,4252,ac:e0:10:61:b0:cb,0,2,1744,INT,Malicious
15702,670371,192.168.0.19,43238,172.217.161.67,https,4,738,CON,Malicious
15702,670458,192.168.0.19,5397,172.217.31.170,https,4,286,FIN,Malicious
15702,768645,192.168.0.24,0,104.118.134.215,https,1540,1449934,CLO,Malicious
15703,41132,192.168.0.19,56333,213.227.167.133,5938,2,132,REQ,Malicious
15703,970741,192.168.0.16,5413,192.168.0.1,0,4,168,CON,Malicious
15704,365800,192.168.0.16,4095,121.53.203.203,https,148,15630,CON,Malicious
15704,518434,192.168.0.19,3969,130.198.91.98,https,10,770,CON,Malicious
15705,574390,192.168.0.19,0,173.194.49.203,https,14,796,CON,Malicious
15706,312188,192.168.0.19,0,216.58.197.206,https,4,340,CON,Malicious
15707,69205,04:32:f4:45:17:b3,27937,88:36:6c:d7:1c:56,0,2,140,INT,Malicious
15707,69483,32.245.12.83,51518,192.238.25.9,0,2,140,INT,Malicious
15707,69750,104.118.198.184,43238,192.168.0.24,2773,1,70,RST,Malicious
15707,462335,192.168.0.13,43238,52.74.168.35,882,6,332,CON,Malicious
15707,804198,192.168.0.24,0,104.118.134.215,https,1444,1471434,CLO,Malicious
15708,235900,192.168.0.212,52037,104.118.134.215,187,2,3022,CON,Malicious
15708,236873,104.118.134.215,19,192.168.0.24,0,2,3022,INT,Malicious
15708,363526,192.168.0.16,3398,121.53.200.254,5242,46,4238,CON,Malicious
15708,561281,192.168.0.33,56333,239.255.255.250,19,16,3184,REQ,Malicious
15709,268814,192.168.0.19,60497,104.76.85.130,https,72,4272,CON,Malicious
15709,406932,192.168.0.16,5431,121.53.203.203,https,66,6460,CON,Malicious
15709,505871,192.168.0.19,60497,163.152.1.1,domain,2,178,INT,Malicious
15709,505949,192.168.0.19,postg*,169.56.125.228,http,2,132,REQ,Malicious
15709,506256,192.168.0.19,4095,163.152.11.6,domain,2,178,INT,Malicious
15709,508409,192.168.0.19,52033,52.114.132.21,https,10,6574,FIN,Malicious
15711,234971,192.168.0.19,43238,173.194.49.203,https,16,976,CON,Malicious
15711,823253,192.168.0.16,43238,17.242.28.77,5223,10,848,CON,Malicious
15712,193992,192.168.180.137,0,197.231.134.215,https,2,164,CON,Malicious
15712,194067,192.168.0.24,43238,104.118.134.215,459,2,164,CON,Malicious
15712,562346,192.168.0.1,0x0008,192.168.0.13,0,4,168,CON,Malicious
15712,812516,192.168.0.24,0,104.118.134.215,https,374,376792,CLO,Malicious
15712,885771,192.168.0.13,56358,192.168.0.1,0x014d,4,392,ECO,Malicious
15713,410092,192.168.0.1,56365,192.168.0.16,0,4,168,CON,Malicious
15756,160466,192.168.0.16,domain,31.13.76.16,https,36,3284,RST,Malicious
15756,160585,192.168.0.16,domain,13.250.244.41,https,48,9894,CON,Malicious
15756,160731,163.152.1.1,56354,192.168.0.16,50788,2,1068,INT,Malicious
15756,160813,163.152.1.1,43238,192.168.0.16,5931,2,1056,INT,Malicious
15756,160889,192.168.0.16,5637,13.250.244.41,https,50,17996,CON,Malicious
15756,161113,192.168.0.24,56371,104.118.134.215,https,1098,1048112,CLO,Malicious
15756,167679,192.168.0.16,56364,17.42.254.11,https,56,21410,CON,Malicious
15756,168022,192.168.0.16,http,23.212.12.108,https,44,19006,CON,Malicious
15756,200119,192.168.0.16,56355,203.119.128.27,http,16,1674,FIN,Malicious
15756,200701,203.119.129.77,56366,192.168.0.16,56367,4,240,RST,Malicious
15756,210983,192.168.0.16,56368,203.205.142.177,https,4,216,CON,Malicious
15756,219612,192.168.0.16,56369,13.250.244.41,https,32,4884,CLO,Malicious
15756,222172,192.168.0.16,mdns,13.250.244.41,https,38,8374,CLO,Malicious
15756,363854,192.168.0.16,mdns,150.109.162.74,http,266,224196,FIN,Malicious
15756,432976,192.168.0.16,3398,224.0.0.251,mdns,24,2880,INT,Malicious
15756,433094,fe80::1c60:edf4:f*,5593,ff02::fb,mdns,24,3360,INT,Malicious
15756,452836,192.168.0.19,5604,104.76.85.130,https,36,2160,CON,Malicious
15756,479006,192.168.0.19,56363,222.239.21.183,http,102,6564,CON,Malicious
15756,481672,192.168.0.19,56362,188.172.208.134,http,2,108,CON,Malicious
15756,671372,192.168.0.16,56361,13.250.244.41,https,4,240,CON,Malicious
